ts,ecg
1626177557299.74,-4.25669065197595
1626177557303.07,-4.2908041823869
1626177557306.4,-4.31388310359515
1626177557309.72,-4.33328382173584
1626177557313.05,-4.35016028286937
1626177557316.38,-4.36422400048065
1626177557319.7,-4.37973015066745
1626177557323.03,-4.40670363982959
1626177557326.35,-4.42004614115311
1626177557329.68,-4.40829031566266
1626177557333.01,-4.42055099255454
1626177557336.33,-4.43447046690827
1626177557339.66,-4.42019038441067
1626177557342.99,-4.42552738494007
1626177557346.31,-4.41535823528269
1626177557349.64,-4.4123291268741
1626177557352.97,-4.40360240979223
1626177557356.29,-4.39285628710464
1626177557359.62,-4.41932492486536
1626177557362.95,-4.39343326013485
1626177557366.27,-4.38809625960544
1626177557369.6,-4.39956359858079
1626177557372.92,-4.38744716494646
1626177557376.25,-4.38932232729463
1626177557379.58,-4.37158040661578
1626177557382.9,-4.37172464987333
1626177557386.23,-4.38694231354503
1626177557389.56,-4.35232393173265
1626177557392.88,-4.34705905283201
1626177557396.21,-4.32938925378195
1626177557399.54,-4.34374145790833
1626177557402.86,-4.34251539021914
1626177557406.19,-4.32787469957765
1626177557409.52,-4.33256260544808
1626177557412.84,-4.31575826594332
1626177557416.17,-4.30796913003554
1626177557419.49,-4.30558911628593
1626177557422.82,-4.27299014007928
1626177557426.15,-4.28525081697116
1626177557429.47,-4.28734234420566
1626177557432.8,-4.24702635371999
1626177557436.13,-4.24623301580346
1626177557439.45,-4.2252456218297
1626177557442.78,-4.22322621622398
1626177557446.11,-4.23476567682811
1626177557449.43,-4.20988371490046
1626177557452.76,-4.19271876725182
1626177557456.09,-4.18666055043466
1626177557459.41,-4.17721261706503
1626177557462.74,-4.14901306021369
1626177557466.06,-4.13271357211036
1626177557469.39,-4.12124623313501
1626177557472.72,-4.09787882541166
1626177557476.04,-4.09124363556428
1626177557479.37,-4.10213400150943
1626177557482.7,-4.05150461810882
1626177557486.02,-4.03462815697529
1626177557489.35,-4.01277530345622
1626177557492.68,-4.00087523470822
1626177557496,-3.98587393592285
1626177557499.33,-3.97628175929567
1626177557502.66,-3.94584643195229
1626177557505.98,-3.94945251339108
1626177557509.31,-3.94079791793798
1626177557512.63,-3.92240690260016
1626177557515.96,-3.9148341315787
1626177557519.29,-3.93322514691653
1626177557522.61,-3.91281472597298
1626177557525.94,-3.907982576845
1626177557529.27,-3.92320024051669
1626177557532.59,-3.94029306653655
1626177557535.92,-3.95190464876946
1626177557539.25,-3.97577690789424
1626177557542.57,-4.0268390210675
1626177557545.9,-4.05049491530596
1626177557549.22,-4.09881640658574
1626177557552.55,-4.11713530029479
1626177557555.88,-4.12160684127889
1626177557559.2,-4.16387011574151
1626177557562.53,-4.19322361865325
1626177557565.86,-4.20555641717391
1626177557569.18,-4.21933164827009
1626177557572.51,-4.25423851659757
1626177557575.84,-4.25286820565083
1626177557579.16,-4.2726295319354
1626177557582.49,-4.28986660121281
1626177557585.82,-4.31409946848148
1626177557589.14,-4.30753640026288
1626177557592.47,-4.3161188740872
1626177557595.79,-4.3250619560554
1626177557599.12,-4.33212987567543
1626177557602.45,-4.3456166202565
1626177557605.77,-4.33054319984236
1626177557609.1,-4.3482851205212
1626177557612.43,-4.35924760809512
1626177557615.75,-4.34691480957446
1626177557619.08,-4.34287599836302
1626177557622.41,-4.34922270169529
1626177557625.73,-4.34294811999179
1626177557629.06,-4.34842936377875
1626177557632.39,-4.33963052506811
1626177557635.71,-4.35044876938448
1626177557639.04,-4.36602704120005
1626177557642.36,-4.36126701370084
1626177557645.69,-4.35052089101325
1626177557649.02,-4.36213247324615
1626177557652.34,-4.37554709619845
1626177557655.67,-4.36069004067064
1626177557659,-4.37179677150211
1626177557662.32,-4.36631552771515
1626177557665.65,-4.36242095976126
1626177557668.98,-4.36234883813248
1626177557672.3,-4.36487309513963
1626177557675.63,-4.3590312432088
1626177557678.96,-4.34763602586222
1626177557682.28,-4.3575166890045
1626177557685.61,-4.35571364828511
1626177557688.93,-4.36804644680577
1626177557692.26,-4.36206035161738
1626177557695.59,-4.34720329608957
1626177557698.91,-4.37424890688049
1626177557702.24,-4.38153319138684
